name,sequence,file,platform,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,spatialized,type,probability,loop,masterslave,loadspec,reverb_falloff_curve,subtitle,compression,randomize_type,secondaryaliasname,chainaliasname,volumefalloffcurve,probability,startdelay,speakermap,reverb_send,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,real_delay,distance_lpf,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler
RU_1mc_lost_flag,2,voiceovers\mp\ru\RU_1mc_lost_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_lost_flag,3,voiceovers\mp\ru\RU_1mc_lost_flag_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_oneflag_enemy,1,voiceovers\mp\ru\RU_1mc_oneflag_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_oneflag_enemy,2,voiceovers\mp\ru\RU_1mc_oneflag_enemy_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_oneflag_friendly,1,voiceovers\mp\ru\RU_1mc_oneflag_friendly_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_oneflag_friendly,2,voiceovers\mp\ru\RU_1mc_oneflag_friendly_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_capture_conpts,1,voiceovers\mp\ru\RU_1mc_capture_conpts_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_capture_conpts,2,voiceovers\mp\ru\RU_1mc_capture_conpts_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_tank_dest,1,voiceovers\mp\ru\RU_1mc_tank_dest_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_tank_dest_enemy,1,voiceovers\mp\ru\RU_1mc_tank_dest_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_tank_capt_enemy,1,voiceovers\mp\ru\RU_1mc_tank_capt_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_base_vuln,1,voiceovers\mp\ru\RU_1mc_base_vuln_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_base_vuln_enemy,1,voiceovers\mp\ru\RU_1mc_base_vuln_enemy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_tank_rspwn,1,voiceovers\mp\ru\RU_1mc_tank_rspwn_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_lead_lost,1,voiceovers\mp\ru\RU_1mc_lead_lost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_lead_taken,1,voiceovers\mp\ru\RU_1mc_lead_taken_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_player_kicked,1,voiceovers\mp\ru\RU_1mc_player_kicked_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_player_kicked,2,voiceovers\mp\ru\RU_1mc_player_kicked_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_finalfight,1,voiceovers\mp\ru\RU_1mc_finalfight_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_momentum,1,voiceovers\mp\ru\RU_1mc_momentum_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_blitzkrieg,1,voiceovers\mp\ru\RU_1mc_blitzkrieg_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_finalfront,1,voiceovers\mp\ru\RU_1mc_finalfront_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_moment_cheer_friendly,1,voiceovers\mp\ru\RU_1mc_moment_cheer_01.wav,,0.65,0.65,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_all,0,,1
RU_1mc_blitz_cheer_friendly,1,voiceovers\mp\ru\RU_1mc_blitz_cheer_01.wav,,0.65,0.65,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_all,0,,1
RU_1mc_securing_a,1,voiceovers\mp\ru\RU_1mc_securing_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_a,2,voiceovers\mp\ru\RU_1mc_securing_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_a,3,voiceovers\mp\ru\RU_1mc_securing_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_a,4,voiceovers\mp\ru\RU_1mc_securing_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_b,1,voiceovers\mp\ru\RU_1mc_securing_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_b,2,voiceovers\mp\ru\RU_1mc_securing_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_b,3,voiceovers\mp\ru\RU_1mc_securing_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_b,4,voiceovers\mp\ru\RU_1mc_securing_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_c,1,voiceovers\mp\ru\RU_1mc_securing_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_c,2,voiceovers\mp\ru\RU_1mc_securing_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_c,3,voiceovers\mp\ru\RU_1mc_securing_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_securing_c,4,voiceovers\mp\ru\RU_1mc_securing_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_a,1,voiceovers\mp\ru\RU_1mc_secure_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_a,2,voiceovers\mp\ru\RU_1mc_secure_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_a,3,voiceovers\mp\ru\RU_1mc_secure_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_a,4,voiceovers\mp\ru\RU_1mc_secure_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_b,1,voiceovers\mp\ru\RU_1mc_secure_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_b,2,voiceovers\mp\ru\RU_1mc_secure_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_b,3,voiceovers\mp\ru\RU_1mc_secure_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_b,4,voiceovers\mp\ru\RU_1mc_secure_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_c,1,voiceovers\mp\ru\RU_1mc_secure_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_c,2,voiceovers\mp\ru\RU_1mc_secure_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_c,3,voiceovers\mp\ru\RU_1mc_secure_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_secure_c,4,voiceovers\mp\ru\RU_1mc_secure_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_a,1,voiceovers\mp\ru\RU_1mc_losing_a_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_a,2,voiceovers\mp\ru\RU_1mc_losing_a_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_a,3,voiceovers\mp\ru\RU_1mc_losing_a_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_a,4,voiceovers\mp\ru\RU_1mc_losing_a_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_b,1,voiceovers\mp\ru\RU_1mc_losing_b_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_b,2,voiceovers\mp\ru\RU_1mc_losing_b_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_b,3,voiceovers\mp\ru\RU_1mc_losing_b_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_b,4,voiceovers\mp\ru\RU_1mc_losing_b_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_c,1,voiceovers\mp\ru\RU_1mc_losing_c_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_c,2,voiceovers\mp\ru\RU_1mc_losing_c_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_c,3,voiceovers\mp\ru\RU_1mc_losing_c_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
RU_1mc_losing_c,4,voiceovers\mp\ru\RU_1mc_losing_c_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RU_1mc_blitz_cheer_enemy,,null.wav,,0,0,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_rear,0,,1
RU_1mc_moment_cheer_enemy,,null.wav,,0,0,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,wpn_rear,0,,1
# GE Announcer USED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_1mc_freeforall,1,voiceovers\mp\ge\GE_1mc_freeforall_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_team_deathmatch,1,voiceovers\mp\ge\GE_1mc_team_deathmtch_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_headquarters,1,voiceovers\mp\ge\GE_1mc_headquarters_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_searchdestroy,1,voiceovers\mp\ge\GE_1mc_searchdestroy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_obj_defend,1,voiceovers\mp\ge\GE_1mc_obj_defend_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_obj_destroy,1,voiceovers\mp\ge\GE_1mc_obj_destroy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_obj_destroy,2,voiceovers\mp\ge\GE_1mc_obj_destroy_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_sabotage,1,voiceovers\mp\ge\GE_1mc_sabotage_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_objs,1,voiceovers\mp\ge\GE_1mc_capture_objs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_capture_objs,2,voiceovers\mp\ge\GE_1mc_capture_objs_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_domination,1,voiceovers\mp\ge\GE_1mc_domination_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tankwar,1,voiceovers\mp\ge\GE_1mc_tankwar_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_war,1,voiceovers\mp\ge\GE_1mc_war_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_survival,1,voiceovers\mp\ge\GE_1mc_survival_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_veh_tdm,1,voiceovers\mp\ge\GE_1mc_veh_tdm_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_suddendeath,1,voiceovers\mp\ge\GE_1mc_suddendeath_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_overtime,1,voiceovers\mp\ge\GE_1mc_overtime_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_lastchance,1,voiceovers\mp\ge\GE_1mc_lastchance_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_boost,1,voiceovers\mp\ge\GE_1mc_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
#GE_1mc_boost,2,voiceovers\mp\ge\GE_1mc_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_boost,3,voiceovers\mp\ge\GE_1mc_boost_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_boost,4,voiceovers\mp\ge\GE_1mc_boost_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tdm_boost,1,voiceovers\mp\ge\GE_1mc_tdm_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_tdm_boost,2,voiceovers\mp\ge\GE_1mc_tdm_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_vtdm_boost,1,voiceovers\mp\ge\GE_1mc_vtdm_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
GE_1mc_vtdm_boost,2,voiceovers\mp\ge\GE_1mc_vtdm_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_asylum mp_dome mp_downfall mp_nachtfeuer mp_outskirts mp_roundhouse mp_seelow mp_suburban mp_wetlands,,,,,,,,,,,0,,1
