name,sequence,file,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,reverb_min_falloff_curve,reverb_falloff_curve,randomize_type,priority,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,volumefalloffcurve,startdelay,speakermap,reverb,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold
US_2_inform_attack_satchel,1,battlechatter/us/2/mp/US_2_inform_attack_satchel_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_satchel,2,battlechatter/us/2/mp/US_2_inform_attack_satchel_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_satchel,3,battlechatter/us/2/mp/US_2_inform_attack_satchel_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_sticky,1,battlechatter/us/2/mp/US_2_inform_attack_sticky_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_sticky,2,battlechatter/us/2/mp/US_2_inform_attack_sticky_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_attack_sticky,3,battlechatter/us/2/mp/US_2_inform_attack_sticky_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_grenade,1,battlechatter/us/2/mp/US_2_inform_incoming_grenade_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_grenade,2,battlechatter/us/2/mp/US_2_inform_incoming_grenade_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_grenade,3,battlechatter/us/2/mp/US_2_inform_incoming_grenade_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_smoke,1,battlechatter/us/2/mp/US_2_inform_incoming_smoke_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_smoke,2,battlechatter/us/2/mp/US_2_inform_incoming_smoke_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_smoke,3,battlechatter/us/2/mp/US_2_inform_incoming_smoke_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_gas,1,battlechatter/us/2/mp/US_2_inform_incoming_gas_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_gas,2,battlechatter/us/2/mp/US_2_inform_incoming_gas_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_gas,3,battlechatter/us/2/mp/US_2_inform_incoming_gas_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_molotov,1,battlechatter/us/2/mp/US_2_inform_incoming_molotov_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_molotov,2,battlechatter/us/2/mp/US_2_inform_incoming_molotov_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_molotov,3,battlechatter/us/2/mp/US_2_inform_incoming_molotov_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_flare,1,battlechatter/us/2/mp/US_2_inform_incoming_flare_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_flare,2,battlechatter/us/2/mp/US_2_inform_incoming_flare_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_flare,3,battlechatter/us/2/mp/US_2_inform_incoming_flare_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_satchel,1,battlechatter/us/2/mp/US_2_inform_incoming_satchel_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_satchel,2,battlechatter/us/2/mp/US_2_inform_incoming_satchel_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_satchel,3,battlechatter/us/2/mp/US_2_inform_incoming_satchel_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_sticky,1,battlechatter/us/2/mp/US_2_inform_incoming_sticky_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_sticky,2,battlechatter/us/2/mp/US_2_inform_incoming_sticky_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_incoming_sticky,3,battlechatter/us/2/mp/US_2_inform_incoming_sticky_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_plant_shoebox,1,battlechatter/us/2/mp/US_2_inform_plant_shoebox_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_plant_shoebox,2,battlechatter/us/2/mp/US_2_inform_plant_shoebox_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_plant_shoebox,3,battlechatter/us/2/mp/US_2_inform_plant_shoebox_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_killfirm_infantry,1,battlechatter/us/2/mp/US_2_inform_killfirm_infantry_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_killfirm_infantry,2,battlechatter/us/2/mp/US_2_inform_killfirm_infantry_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_killfirm_infantry,3,battlechatter/us/2/mp/US_2_inform_killfirm_infantry_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_killfirm_infantry,4,battlechatter/us/2/mp/US_2_inform_killfirm_infantry_03.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_killfirm_infantry,5,battlechatter/us/2/mp/US_2_inform_killfirm_infantry_04.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_reloading_generic,1,battlechatter/us/2/mp/US_2_inform_reloading_generic_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_reloading_generic,2,battlechatter/us/2/mp/US_2_inform_reloading_generic_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_reloading_empty,1,battlechatter/us/2/mp/US_2_inform_reloading_empty_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_tank_reload,1,battlechatter/us/2/mp/US_2_inform_tank_reload_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_tank_reload,2,battlechatter/us/2/mp/US_2_inform_tank_reload_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_tank_reload,3,battlechatter/us/2/mp/US_2_inform_tank_reload_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_near_trap,1,battlechatter/us/2/mp/US_2_inform_near_trap_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_near_trap,2,battlechatter/us/2/mp/US_2_inform_near_trap_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_near_trap,3,battlechatter/us/2/mp/US_2_inform_near_trap_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_momentum_friendly,1,battlechatter/us/2/mp/US_2_inform_momentum_friendly_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_blitzkrieg_friendly,1,battlechatter/us/2/mp/US_2_inform_blitzkrieg_friendly_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_need_revive,1,battlechatter/us/2/mp/US_2_inform_need_revive_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_need_revive,2,battlechatter/us/2/mp/US_2_inform_need_revive_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_inform_need_revive,3,battlechatter/us/2/mp/US_2_inform_need_revive_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_infantry,1,battlechatter/us/2/mp/US_2_threat_infantry_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_infantry,2,battlechatter/us/2/mp/US_2_threat_infantry_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_infantry,3,battlechatter/us/2/mp/US_2_threat_infantry_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_sniper,1,battlechatter/us/2/mp/US_2_threat_sniper_00.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_sniper,2,battlechatter/us/2/mp/US_2_threat_sniper_01.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
US_2_threat_sniper,3,battlechatter/us/2/mp/US_2_threat_sniper_02.wav,0.95,0.95,1,1,400,2800,3200,1,reject,,,voice,,,,,,,60,3d,streamed,,,0.7,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,,,,,,,,,,,10,50,0.25,1
